"SRS ID","Body Site","File Location","File MD5","File Size"
"SRS149300","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149300.fsa","5ee80d4b6724453c66c9d021b6a6ef44","3968409"
"SRS104388","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104388.fsa","bf041b86be13873c95dc0d28457842e9","1854882"
"SRS143269","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143269.fsa","b81e8ae9ac26aa02c764bfa3e0c34637","4903126"
"SRS017367","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS017367.fsa","103fcc74e08a4a1ae1d7f69a069f5e25","13115551"
"SRS143610","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143610.fsa","c3abdd87f605cd5e660f0eb6615b6fd0","4776344"
"SRS100725","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS100725.fsa","a5789473ebe2e660816cb4cf0969963f","2919367"
"SRS142795","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS142795.fsa","9380c87c3484450bdaa4105420f38188","3344655"
"SRS101364","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS101364.fsa","dce15486d2a2e53726efe7852a65914e","2333"
"SRS146738","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146738.fsa","6f8c0753365ea9ab4f60330da98f6412","5180802"
"SRS148963","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS148963.fsa","3d6521cff9f4cbe65689317e4bfd720f","10265056"
"SRS077304","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077304.fsa","9f745c907821d8e9b884688401e854eb","11115341"
"SRS062626","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS062626.fsa","86fdcc74d04da9575d6f31ade6e68fa2","15200136"
"SRS144130","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS144130.fsa","8cee68b037db1052f4466ef56400baee","8300384"
"SRS098451","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS098451.fsa","8e9b483eb8ab47c65b9e6f6ae78495e5","1347"
"SRS102768","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS102768.fsa","4d90d0525824fc057f150819f5adf724","3945388"
"SRS143699","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143699.fsa","dc4839354cb3b261227b40fe4918caa9","362099"
"SRS149109","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149109.fsa","01dbcdab98fe29604202871e5db8ade5","6600481"
"SRS145280","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145280.fsa","20191cf47523450c4c49d1a06df23d1a","4177789"
"SRS147090","saliva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147090.fsa","2e21a721f1f36cd6a702b676f9be61b7","1345698"
"SRS077312","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077312.fsa","9503be4261d450dd8d428b64b5267f54","12796360"
"SRS078094","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078094.fsa","5c4247c44fa39f8ad593bff85ae2f3d5","7543052"
"SRS098099","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS098099.fsa","3b465571bbc49966adcd09dde6b401ad","8373102"
"SRS098060","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS098060.fsa","f24ee3c56aa0898eb504c67db2df2cda","5540713"
"SRS144619","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS144619.fsa","6643c7062281e4944d2d60d3a02830e5","12836820"
"SRS149741","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149741.fsa","4d63e914e290719e463c74c238e11aa1","1041000"
"SRS105056","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS105056.fsa","f641b1cdcccb67b261b64771912d5b54","1502180"
"SRS142975","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS142975.fsa","83c0454704d7fd6a0bdef9f29554adfb","6476502"
"SRS146734","saliva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146734.fsa","41fd8b75ede49e757caa0c4b1dda1660","4054069"
"SRS099349","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS099349.fsa","8942809713fe4e5ed32ee65813e98854","14556913"
"SRS023635","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS023635.fsa","cdbc31e39b48c9443b8a1d1297b019ea","10000947"
"SRS140791","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS140791.fsa","a030b1054158519462c272dcb7e695ab","7404996"
"SRS099355","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS099355.fsa","2055526ee4682a056c230a2a41374b7e","3637481"
"SRS102300","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS102300.fsa","19fbe9e42b879607e3703ff6d8dbbac8","5782653"
"SRS143218","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143218.fsa","c3d6a7748c188eb7cd40197fedfd466a","3131563"
"SRS149800","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149800.fsa","7562deef4daa22d80183a317d983e3ca","8946813"
"SRS078852","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078852.fsa","2f92fa39967a99f07a4526fdc205885d","27392619"
"SRS076993","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS076993.fsa","fb50330e1f9ff46a18967d9e484a75db","5237649"
"SRS075750","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS075750.fsa","b655e0130026511d49c87aae24768e5f","7397150"
"SRS146073","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146073.fsa","670747d0787e0c7734fe5a1a00d72e72","3041091"
"SRS100843","saliva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS100843.fsa","4c3f156c545067d80081d0188e674987","3136411"
"SRS077353","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077353.fsa","f87ab1b3839ae60000e613bb679408ac","7556196"
"SRS147012","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147012.fsa","e6a49a1410b569c5f8c631328d48d12d","5016236"
"SRS076777","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS076777.fsa","bc14bd43af54a7de96fe4b1f5c78fbf2","17089008"
"SRS077256","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077256.fsa","8ca98e53de0b39170fd4f50a42d5d02c","1053450"
"SRS063049","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS063049.fsa","0091bdbe2da7518d0698b1869c541026","6831282"
"SRS104081","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104081.fsa","ecbe64e2718cbed1c5c972c5797f2233","2444142"
"SRS074668","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS074668.fsa","c219e79ba1a77897a27075cd22809727","5005314"
"SRS146920","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146920.fsa","ea8b832c7d6bc1ac480e45ebac50e3b0","3994841"
"SRS078641","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078641.fsa","bf3f44928897512141e7796c412a7094","5063761"
"SRS149068","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149068.fsa","b8336011619bd3e1c063714d2bc634f9","2490649"
"SRS101757","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS101757.fsa","712590b11474db0e20da850bcfbbbe26","2764858"
"SRS074705","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS074705.fsa","04eec67fefc930618aa96bda6944fbc9","4534769"
"SRS104493","right_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104493.fsa","9cb360a2d78f2447d61e68047d8f067c","3246700"
"SRS145619","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145619.fsa","eab911ce78910e97afc4f6d07acae4a8","3131686"
"SRS140823","saliva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS140823.fsa","ffbfa97d54d322f097664fe5e150232c","3317236"
"SRS078290","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078290.fsa","386a41582666a2673c9ff4aee9ae3af5","2226731"
"SRS098512","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS098512.fsa","10d43d2142f0a2506ab2d79845940abb","4849987"
"SRS104189","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104189.fsa","d877be78c41bfc855adbf33f2aa6c10d","3486264"
"SRS144076","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS144076.fsa","7e2b6a4897ab0053b4c3b695080dcbde","3012249"
"SRS149435","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149435.fsa","e78af49eb31db0447bc9e3222632108d","4510417"
"SRS143018","saliva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143018.fsa","50a6092f6cf295a6d8fce62b479d023c","12153401"
"SRS103657","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS103657.fsa","f7f61d814b65cb1d26d3096972b3fb39","4273746"
"SRS104136","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104136.fsa","227cb77b32a2bb0b0aa77c4d3fea1bcd","1369583"
"SRS078822","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078822.fsa","8b331e6d9ab8cceeab78e66debfd6b71","5627155"
"SRS103863","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS103863.fsa","83270b4ce44620afa78074f281b7eb45","3571237"
"SRS146361","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146361.fsa","aa16a763873c332288b790ef93a94963","5422713"
"SRS145639","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145639.fsa","a8d3808bf85f11775208bd3594fdc945","14242067"
"SRS145216","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145216.fsa","406d22b8e235e41c102a37fea0faf42f","813541"
"SRS142499","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS142499.fsa","cac240078bcd1c81b86275bcb27bab02","2878149"
"SRS077003","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077003.fsa","f8c2eb759f67678bd1c8761092cbcfad","6341822"
"SRS146347","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146347.fsa","282fbe2def97c5f873b7b65eb2132721","4477760"
"SRS141469","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS141469.fsa","ab94ed9801a6733fb9cf0e69e2357cfa","3517581"
"SRS017800","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS017800.fsa","70d1ee331b150c563af6d59e317412a3","4540791"
"SRS145473","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145473.fsa","0b1d5a299b253397e9238d71271b7724","3093491"
"SRS097881","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS097881.fsa","568f25b5502f6f723afba10c87547134","3494745"
"SRS098620","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS098620.fsa","c6c958bad1dbcbb09f56842cd8ea686a","15356663"
"SRS024050","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS024050.fsa","2cb02d8839d677d17b9159c18cef015c","56345801"
"SRS149413","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149413.fsa","c43ee75a708be5c2822ccb43469f09f3","3547584"
"SRS147408","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147408.fsa","f020db1b377ecec4afdf5efa9803da40","4907444"
"SRS102782","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS102782.fsa","40c93e494a125c65565e99b74ad3cbe0","368533"
"SRS101935","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS101935.fsa","5be556ce92360f893e98b2d34c4fddfd","2339201"
"SRS064807","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS064807.fsa","aca572596cfe61fb122565a6a6b577d2","4671918"
"SRS102060","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS102060.fsa","fdb80b58ffce93d7d2f81e429e919783","2164822"
"SRS102320","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS102320.fsa","03a973aa836514820fac517ce7e868ab","2295534"
"SRS076955","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS076955.fsa","c91a4b46af4fd843be80f2e33913861e","3206974"
"SRS075918","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS075918.fsa","b971c5a5b033b40c69595a0bf41e4e39","4165205"
"SRS099946","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS099946.fsa","95e86b057d6decf707136210c23bcd80","4089115"
"SRS103912","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS103912.fsa","c65655ce7c37b4166d83cfecbe829fdc","3551959"
"SRS074835","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS074835.fsa","36b51885245fb469ab4463a5f5231c96","6209794"
"SRS077102","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077102.fsa","b4738e26de239022f76f65a17f570d8d","11564432"
"SRS149963","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149963.fsa","6af11b8f2a7f2fcaee3516f83a86c621","2555212"
"SRS077005","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077005.fsa","e25f81b9432598b9358d423063e5304d","9805319"
"SRS017796","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS017796.fsa","d4114381b8060c383483e1846cbbf167","2726760"
"SRS147002","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147002.fsa","e135fd95958b9ea6e271ec05a517114a","4526818"
"SRS144420","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS144420.fsa","960e39c4960ee36b3fc2c9f65f04e53e","3071713"
"SRS140775","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS140775.fsa","9139db7d8946345a1ed5640599448de3","3144822"
"SRS078719","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078719.fsa","34a0be5e48e18ec626cb46344e19a0c5","268756"
"SRS145298","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145298.fsa","3e35382bf819622856bdf142944d9185","407244"
"SRS150203","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS150203.fsa","957aee84af9c74a4178c1e5295a8256e","5670511"
"SRS103505","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS103505.fsa","c7e6d4b6c772759839efaed3f50f0d88","6851635"
"SRS102848","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS102848.fsa","fcb192639758d160a9599f1c435c811e","466575"
"SRS144580","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS144580.fsa","e315b58d6898c5fbcc7580ef5e015800","438"
"SRS147449","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147449.fsa","c255fe04bf27d9ee9fe5370108e2acdc","8181628"
"SRS077770","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077770.fsa","6a93625844d803269f22588b3442cd6a","3813050"
"SRS098800","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS098800.fsa","c1a9a738004eef1acbe4ee7b68db8794","6396401"
"SRS141277","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS141277.fsa","a62ed6d3c39c785971ab9195a48d47bc","5619519"
"SRS147257","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147257.fsa","e3c1ea6b54e9a0ac2f6c1501cd3d7c9f","1098542"
"SRS143076","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143076.fsa","578aded78baa4cd1b9dc495b031b83af","6772217"
"SRS102798","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS102798.fsa","5b5b971675e1a8d0dc8f6a0390b52751","9721407"
"SRS149757","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149757.fsa","492a8333f47999b208355fc41502b2b9","2343940"
"SRS150013","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS150013.fsa","756133302c90880028dac1c88f67326c","2872575"
"SRS104283","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104283.fsa","1a78f70d22eba5f1abcb5a9c729a878b","1844705"
"SRS149506","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149506.fsa","1505da57ff0d4b5a6fa26e2ccef84bd4","4377782"
"SRS075762","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS075762.fsa","b133e7cbeb07718dfb9b63022b1016a7","6304831"
"SRS075963","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS075963.fsa","e52a9b04f162611f04b7081cd11651ec","9405525"
"SRS140631","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS140631.fsa","4131df59948baff45d398a771c8c2859","9532303"
"SRS143389","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143389.fsa","dee24ba920154113287cf0e31289ad7b","2284136"
"SRS104501","posterior_fornix","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104501.fsa","067372a10a92b70b94c216ba296c1dc5","1307237"
"SRS150121","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS150121.fsa","446c298622035e344b1515b60965a0b7","5487428"
"SRS017794","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS017794.fsa","bcbf6831aa840374111dc8fc90d6e98f","7204518"
"SRS104826","saliva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104826.fsa","31a9973303a7de46c1ceba9c690e5b4b","2038872"
"SRS104658","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS104658.fsa","a8865c853862cd7bae10f9a0ab990a63","6331688"
"SRS146906","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146906.fsa","09963a72223c5558d1d80e4ad5e71393","4662428"
"SRS065589","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS065589.fsa","29b701433ad5648294fde8479fb79ffd","5553448"
"SRS149798","palatine_tonsils","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149798.fsa","239f8f32113994279cfc99db5a6a0154","5132464"
"SRS075730","tongue_dorsum","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS075730.fsa","0deecd8c7c720876eddf40a32a0bbeb2","7455766"
"SRS146385","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146385.fsa","a6b404c195195234be62ec7374e2a706","3893860"
"SRS022637","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS022637.fsa","de1f914741f864b12d0869e192329c13","3359993"
"SRS019520","hard_palate","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS019520.fsa","adfd494ecc26327ef4cc5ecf447cf32e","4450047"
"SRS078924","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078924.fsa","43838876e823c77033d0a864128c2ca5","3654106"
"SRS149276","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149276.fsa","25863df14adc3ccb28ee382a160bb324","5206536"
"SRS149453","saliva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS149453.fsa","e7dab63ae2cd04f6386e7b5c450f6f10","5045395"
"SRS065671","attached keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS065671.fsa","a50b3fd408b1463ffb76c05488e22dc6","7302107"
"SRS078356","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078356.fsa","4f79a3d5949b86349ac04038ed1f3a35","2640362"
"SRS074629","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS074629.fsa","3d7db78f74e1bb03c4aeb566036c4b1f","4429151"
"SRS141089","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS141089.fsa","6c8a5af8f8c82a3acc1a99e5cda6b338","3569730"
"SRS078150","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS078150.fsa","877e05348947d91c684695fe516c826b","2372625"
"SRS100863","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS100863.fsa","f9a4431b707b1a85cb7677118129845d","9130745"
"SRS077268","buccal_mucosa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077268.fsa","b4e510ace3ee10b633875ad05568917d","3112731"
"SRS077068","mid_vagina","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS077068.fsa","9b734db5dd1326663f97adf6d90335e5","15956111"
"SRS146764","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146764.fsa","1a417efc86bfa895ea7281ba71162dfb","5307491"
"SRS145755","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145755.fsa","63b30acbf13d1b6e593a222d489a5afa","11900337"
"SRS064590","right_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS064590.fsa","deb883f9d0a3ab6323701a58784aed22","12545665"
"SRS148608","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS148608.fsa","82ba75abcaa9f16729fc8d1da684b704","2564539"
"SRS143586","left_antecubital_fossa","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143586.fsa","9c9ac1b3fb03569ed07b09d6f7cce742","6453133"
"SRS076999","supragingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS076999.fsa","9941b389d4b4ddc1c51006e702863a6f","5661168"
"SRS148620","vaginal_introitus","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS148620.fsa","1574dfdc463eed9bea30bd9864c16afe","2800779"
"SRS143828","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143828.fsa","945eadc5fe8a978d25356fff783ed613","619"
"SRS079262","attached_keratinized_gingiva","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS079262.fsa","9b550f44e5e2e03ea416b160c03e2a8d","3832860"
"SRS147942","left_retroauricular_crease","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147942.fsa","7aa7a2e67a1a8ca6e777bd3549e4e368","2728811"
"SRS146635","stool","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS146635.fsa","b6b89464802fc5cf9e90b8867f1580a7","2518334"
"SRS145423","anterior_nares","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS145423.fsa","7881eac9512bb7a954278a9e26f5c0ce","13802237"
"SRS105102","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS105102.fsa","2f42739ad622be0101473f930ea4b21e","6012067"
"SRS143263","throat","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS143263.fsa","1f5a945b17f91cd3b34ed57914739663","6625815"
"SRS147414","subgingival_plaque","http://downloads.hmpdacc.org/data/HM16STR/SRP002860/SRS147414.fsa","7960bc9f02f55d0cd1bc76e8061d3d2a","5215839"
